year_index,data_date,report_year,report_number,supplemental_report_number,operator_id_phmsa,operator_name_phmsa,operator_parent_name_phmsa,operator_name_phmsa_alt,office_address_street,office_address_city,office_address_county,office_address_state,office_address_zip,headquarters_address_street,headquarters_address_city,headquarters_address_county,headquarters_address_state,headquarters_address_zip,commodity_group,interstate_states,intrastate_states,system_state,onshore_hca_miles,offshore_hca_miles,total_hca_miles,onshore_192_710_miles,offshore_192_710_miles,total_192_710_miles,onshore_class_3_4_miles,offshore_class_3_4_miles,total_class_3_4_miles,onshore_class_1_2_miles,offshore_class_1_2_miles,total_class_1_2_miles,hca_method_1_subject_matter_expert_miles,hca_method_1_relative_risk_miles,hca_method_1_quantitative_miles,hca_method_1_probabilistic_miles,hca_method_1_scenario_based_miles,hca_method_1_other_miles,hca_method_1_total_miles,hca_method_2_subject_matter_expert_miles,hca_method_2_relative_risk_miles,hca_method_2_quantitative_miles,hca_method_2_probabilistic_miles,hca_method_2_scenario_based_miles,hca_method_2_other_miles,hca_method_2_total_miles,hca_method_total_subject_matter_expert_miles,hca_method_total_relative_risk_miles,hca_method_total_quantitative_miles,hca_method_total_probabilistic_miles,hca_method_total_scenario_based_miles,hca_method_total_other_miles,hca_method_total_miles,gas_distribution_only,onshore_natural_gas_million_square_cubic_feet_per_year,offshore_natural_gas_million_square_cubic_feet_per_year,onshore_propane_gas_million_square_cubic_feet_per_year,offshore_propane_gas_million_square_cubic_feet_per_year,onshore_synthetic_gas_million_square_cubic_feet_per_year,offshore_synthetic_gas_million_square_cubic_feet_per_year,onshore_hydrogen_gas_million_square_cubic_feet_per_year,offshore_hydrogen_gas_million_square_cubic_feet_per_year,onshore_landfill_gas_million_square_cubic_feet_per_year,offshore_landfill_gas_million_square_cubic_feet_per_year,onshore_other_gas_million_square_cubic_feet_per_year,offshore_other_gas_million_square_cubic_feet_per_year,other_gas_name,onshore_transmission_steel_cathodically_protected_bare_miles,offshore_transmission_steel_cathodically_protected_bare_miles,total_transmission_steel_cathodically_protected_bare_miles,onshore_transmission_steel_cathodically_protected_coated_miles,offshore_transmission_steel_cathodically_protected_coated_miles,total_transmission_steel_cathodically_protected_coated_miles,onshore_transmission_steel_cathodically_unprotected_bare_miles,offshore_transmission_steel_cathodically_unprotected_bare_miles,total_transmission_steel_cathodically_unprotected_bare_miles,onshore_transmission_steel_cathodically_unprotected_coated_miles,offshore_transmission_steel_cathodically_unprotected_coated_miles,total_transmission_steel_cathodically_unprotected_coated_miles,onshore_transmission_cast_iron_miles,offshore_transmission_cast_iron_miles,total_transmission_cast_iron_miles,onshore_transmission_wrought_iron_miles,offshore_transmission_wrought_iron_miles,total_transmission_wrought_iron_miles,onshore_transmission_cast_or_wrought_iron_miles,offshore_transmission_cast_or_wrought_iron_miles,onshore_transmission_plastic_miles,offshore_transmission_plastic_miles,total_transmission_plastic_miles,onshore_transmission_composite_miles,offshore_transmission_composite_miles,total_transmission_composite_miles,onshore_transmission_other_miles,offshore_transmission_other_miles,total_transmission_other_miles,onshore_onshore_transmission_miles,offshore_offshore_transmission_miles,total_transmission_miles,onshore_gathering_steel_cathodically_protected_bare_miles,onshore_type_a_gathering_steel_cathodically_protected_bare_miles,onshore_type_b_gathering_steel_cathodically_protected_bare_miles,onshore_type_c_gathering_steel_cathodically_protected_bare_miles,offshore_gathering_steel_cathodically_protected_bare_miles,total_gathering_steel_cathodically_protected_bare_miles,total_total_steel_cathodically_protected_bare_miles,onshore_gathering_steel_cathodically_protected_coated_miles,onshore_type_a_gathering_steel_cathodically_protected_coated_miles,onshore_type_b_gathering_steel_cathodically_protected_coated_miles,onshore_type_c_gathering_steel_cathodically_protected_coated_miles,offshore_gathering_steel_cathodically_protected_coated_miles,total_gathering_steel_cathodically_protected_miles,total_total_steel_cathodically_protected_coated_miles,onshore_gathering_steel_cathodically_unprotected_bare_miles,onshore_type_a_gathering_steel_cathodically_unprotected_bare_miles,onshore_type_b_gathering_steel_cathodically_unprotected_bare_miles,onshore_type_c_gathering_steel_cathodically_unprotected_bare_miles,offshore_gathering_steel_cathodically_unprotected_bare_miles,total_gathering_steel_cathodically_unprotected_bare_miles,total_total_steel_cathodically_unprotected_bare_miles,onshore_gathering_steel_cathodically_unprotected_coated_miles,onshore_type_a_gathering_steel_cathodically_unprotected_coated_miles,onshore_type_b_gathering_steel_cathodically_unprotected_coated_miles,onshore_type_c_gathering_steel_cathodically_unprotected_coated_miles,offshore_gathering_steel_cathodically_unprotected_coated_miles,total_gathering_steel_cathodically_unprotected_miles,total_total_steel_cathodically_unprotected_coated_miles,onshore_gathering_cast_iron_miles,onshore_type_a_gathering_cast_iron_miles,onshore_type_b_gathering_cast_iron_miles,onshore_type_c_gathering_cast_iron_miles,offshore_gathering_cast_iron_miles,total_gathering_cast_iron_miles,total_total_cast_iron_miles,onshore_gathering_wrought_iron_miles,onshore_type_a_gathering_wrought_iron_miles,onshore_type_b_gathering_wrought_iron_miles,onshore_type_c_gathering_wrought_iron_miles,offshore_gathering_wrought_iron_miles,total_gathering_wrought_iron_miles,total_total_wrought_iron_miles,onshore_gathering_cast_or_wrought_iron_miles,offshore_gathering_cast_or_wrought_iron_miles,total_total_cast_or_wrought_iron_miles,onshore_gathering_plastic_miles,onshore_type_a_gathering_plastic_miles,onshore_type_b_gathering_plastic_miles,onshore_type_c_gathering_plastic_miles,offshore_gathering_plastic_miles,total_gathering_plastic_miles,total_total_plastic_miles,onshore_type_a_gathering_composite_miles,onshore_type_b_gathering_composite_miles,onshore_type_c_gathering_composite_miles,offshore_gathering_composite_miles,total_gathering_composite_miles,total_total_composite_miles,onshore_gathering_other_miles,onshore_type_a_gathering_other_miles,onshore_type_b_gathering_other_miles,onshore_type_c_gathering_other_miles,offshore_gathering_other_miles,total_gathering_other_miles,total_total_other_miles,onshore_gathering_miles,onshore_type_a_gathering_miles,onshore_type_b_gathering_miles,onshore_type_c_gathering_miles,offshore_gathering_miles,total_gathering_miles,total_total_miles,report_submission_type,report_date,filing_date,correction_date,form_revision,original_report,supplementary_report
1990,,yr,rptid,,opid,name,,,ostreet,ocity,ocounty,ostate,ozip,hstreet,hcity,hcounty,hstate,hzip,,,,stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t1m1_1,t1m2_1,,t1m1_2,t1m2_2,,t1m1_3,t1m2_3,,t1m1_4,t1m2_4,,,,,,,,t1m1_5,t1m2_5,t1m1_6,t1m2_6,,,,,t1m1_7,t1m2_7,,t1m1t,t1m2t,,g1m1_1,,,,g1m2_1,,,g1m1_2,,,,g1m2_2,,,g1m1_3,,,,g1m2_3,,,g1m1_4,,,,g1m2_4,,,,,,,,,,,,,,,,,g1m1_5,g1m2_5,,g1m1_6,,,,g1m2_6,,,,,,,,,g1m1_7,,,,g1m2_7,,,g1m1t,,,,g1m2t,,,,,doe,doc,,,
1991,,yr,rptid,,opid,name,,,ostreet,ocity,ocounty,ostate,ozip,hstreet,hcity,hcounty,hstate,hzip,,,,stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t1m1_1,t1m2_1,,t1m1_2,t1m2_2,,t1m1_3,t1m2_3,,t1m1_4,t1m2_4,,,,,,,,t1m1_5,t1m2_5,t1m1_6,t1m2_6,,,,,t1m1_7,t1m2_7,,t1m1t,t1m2t,,g1m1_1,,,,g1m2_1,,,g1m1_2,,,,g1m2_2,,,g1m1_3,,,,g1m2_3,,,g1m1_4,,,,g1m2_4,,,,,,,,,,,,,,,,,g1m1_5,g1m2_5,,g1m1_6,,,,g1m2_6,,,,,,,,,g1m1_7,,,,g1m2_7,,,g1m1t,,,,g1m2t,,,,,doe,doc,,,
1992,,yr,rptid,,opid,name,,,ostreet,ocity,ocounty,ostate,ozip,hstreet,hcity,hcounty,hstate,hzip,,,,stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t1m1_1,t1m2_1,,t1m1_2,t1m2_2,,t1m1_3,t1m2_3,,t1m1_4,t1m2_4,,,,,,,,t1m1_5,t1m2_5,t1m1_6,t1m2_6,,,,,t1m1_7,t1m2_7,,t1m1t,t1m2t,,g1m1_1,,,,g1m2_1,,,g1m1_2,,,,g1m2_2,,,g1m1_3,,,,g1m2_3,,,g1m1_4,,,,g1m2_4,,,,,,,,,,,,,,,,,g1m1_5,g1m2_5,,g1m1_6,,,,g1m2_6,,,,,,,,,g1m1_7,,,,g1m2_7,,,g1m1t,,,,g1m2t,,,,,doe,doc,,,
1993,,yr,rptid,,opid,name,,,ostreet,ocity,ocounty,ostate,ozip,hstreet,hcity,hcounty,hstate,hzip,,,,stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t1m1_1,t1m2_1,,t1m1_2,t1m2_2,,t1m1_3,t1m2_3,,t1m1_4,t1m2_4,,,,,,,,t1m1_5,t1m2_5,t1m1_6,t1m2_6,,,,,t1m1_7,t1m2_7,,t1m1t,t1m2t,,g1m1_1,,,,g1m2_1,,,g1m1_2,,,,g1m2_2,,,g1m1_3,,,,g1m2_3,,,g1m1_4,,,,g1m2_4,,,,,,,,,,,,,,,,,g1m1_5,g1m2_5,,g1m1_6,,,,g1m2_6,,,,,,,,,g1m1_7,,,,g1m2_7,,,g1m1t,,,,g1m2t,,,,,doe,doc,,,
1994,,yr,rptid,,opid,name,,,ostreet,ocity,ocounty,ostate,ozip,hstreet,hcity,hcounty,hstate,hzip,,,,stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t1m1_1,t1m2_1,,t1m1_2,t1m2_2,,t1m1_3,t1m2_3,,t1m1_4,t1m2_4,,,,,,,,t1m1_5,t1m2_5,t1m1_6,t1m2_6,,,,,t1m1_7,t1m2_7,,t1m1t,t1m2t,,g1m1_1,,,,g1m2_1,,,g1m1_2,,,,g1m2_2,,,g1m1_3,,,,g1m2_3,,,g1m1_4,,,,g1m2_4,,,,,,,,,,,,,,,,,g1m1_5,g1m2_5,,g1m1_6,,,,g1m2_6,,,,,,,,,g1m1_7,,,,g1m2_7,,,g1m1t,,,,g1m2t,,,,,doe,doc,,,
1995,,yr,rptid,,opid,name,,,oaddr,ocity,ocnty,ost,ozip,haddr,hcity,hcnty,hst,hzip,,,,stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t1m1_1,t1m2_1,,t1m1_2,t1m2_2,,t1m1_3,t1m2_3,,t1m1_4,t1m2_4,,,,,,,,t1m1_5,t1m2_5,t1m1_6,t1m2_6,,,,,t1m1_7,t1m2_7,,t1m1t,t1m2t,,g1m1_1,,,,g1m2_1,,,g1m1_2,,,,g1m2_2,,,g1m1_3,,,,g1m2_3,,,g1m1_4,,,,g1m2_4,,,,,,,,,,,,,,,,,g1m1_5,g1m2_5,,g1m1_6,,,,g1m2_6,,,,,,,,,g1m1_7,,,,g1m2_7,,,g1m1t,,,,g1m2t,,,,,doe,doc,,,
1996,,yr,rptid,,opid,name,,,oaddr,ocity,ocnty,ost,ozip,haddr,hcity,hcnty,hst,hzip,,,,stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t1m1_1,t1m2_1,,t1m1_2,t1m2_2,,t1m1_3,t1m2_3,,t1m1_4,t1m2_4,,,,,,,,t1m1_5,t1m2_5,t1m1_6,t1m2_6,,,,,t1m1_7,t1m2_7,,t1m1t,t1m2t,,g1m1_1,,,,g1m2_1,,,g1m1_2,,,,g1m2_2,,,g1m1_3,,,,g1m2_3,,,g1m1_4,,,,g1m2_4,,,,,,,,,,,,,,,,,g1m1_5,g1m2_5,,g1m1_6,,,,g1m2_6,,,,,,,,,g1m1_7,,,,g1m2_7,,,g1m1t,,,,g1m2t,,,,,doe,doc,,,
1997,,yr,rptid,,opid,name,,,oaddr,ocity,ocnty,ost,ozip,haddr,hcity,hcnty,hst,hzip,,,,stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t1m1_1,t1m2_1,,t1m1_2,t1m2_2,,t1m1_3,t1m2_3,,t1m1_4,t1m2_4,,,,,,,,t1m1_5,t1m2_5,t1m1_6,t1m2_6,,,,,t1m1_7,t1m2_7,,t1m1t,t1m2t,,g1m1_1,,,,g1m2_1,,,g1m1_2,,,,g1m2_2,,,g1m1_3,,,,g1m2_3,,,g1m1_4,,,,g1m2_4,,,,,,,,,,,,,,,,,g1m1_5,g1m2_5,,g1m1_6,,,,g1m2_6,,,,,,,,,g1m1_7,,,,g1m2_7,,,g1m1t,,,,g1m2t,,,,,doe,doc,,,
1998,,yr,rptid,,opid,name,,,oaddr,ocity,ocnty,ost,ozip,haddr,hcity,hcnty,hst,hzip,,,,stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t1m1_1,t1m2_1,,t1m1_2,t1m2_2,,t1m1_3,t1m2_3,,t1m1_4,t1m2_4,,,,,,,,t1m1_5,t1m2_5,t1m1_6,t1m2_6,,,,,t1m1_7,t1m2_7,,t1m1t,t1m2t,,g1m1_1,,,,g1m2_1,,,g1m1_2,,,,g1m2_2,,,g1m1_3,,,,g1m2_3,,,g1m1_4,,,,g1m2_4,,,,,,,,,,,,,,,,,g1m1_5,g1m2_5,,g1m1_6,,,,g1m2_6,,,,,,,,,g1m1_7,,,,g1m2_7,,,g1m1t,,,,g1m2t,,,,,doe,doc,,,
1999,,yr,rptid,,opid,name,,,ostreet,ocity,ocounty,ostate,ozip,hstreet,hcity,hcounty,hstate,hzip,,,,stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,t1m1_1,t1m2_1,,t1m1_2,t1m2_2,,t1m1_3,t1m2_3,,t1m1_4,t1m2_4,,,,,,,,t1m1_5,t1m2_5,t1m1_6,t1m2_6,,,,,t1m1_7,t1m2_7,,t1m1t,t1m2t,,g1m1_1,,,,g1m2_1,,,g1m1_2,,,,g1m2_2,,,g1m1_3,,,,g1m2_3,,,g1m1_4,,,,g1m2_4,,,,,,,,,,,,,,,,,g1m1_5,g1m2_5,,g1m1_6,,,,g1m2_6,,,,,,,,,g1m1_7,,,,g1m2_7,,,g1m1t,,,,g1m2t,,,,,doe,doc,,,
